name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_in_reply_to_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
kevin ellerbe,kevinellerbe32,500,1,135,86,FALSE,TRUE,,,278,,TRUE,FALSE,939189419386470000,12/10/2017 3:03,"@realDonaldTrump Destroying dems identity politics 

https://t.co/AyLrcyCzZ6",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,https://t.co/AyLrcyCzZ6,1,realDonaldTrump,1,,
Derek Ahlswede,derekahlswede,929,20,3035,22949,FALSE,FALSE,"California, USA",Pacific Time (US & Canada),10174,"Army Veteran, Educator, High School Baseball Coach. Follow the info I like @ahlcollect",TRUE,FALSE,939375570919612000,12/10/2017 3:03,@realDonaldTrump Americans don't https://t.co/MPOxeFs2iI,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,https://t.co/MPOxeFs2iI,1,realDonaldTrump,1,,
M. Thompson,mthomp6112,2,0,9,9,FALSE,TRUE,"Lexington, KY",,6220,"USAF Vietnam Era Veteran, Eagle Scout, Marshall University Alumni, Retired Director of Global Products (Ashland Inc.)",TRUE,FALSE,939475127552618000,12/10/2017 3:03,@realDonaldTrump Too bad you lying narcissistic DUMBASS!  No one in Pensacola to hear your LIES!  FAKE PRESIDENT! https://t.co/WNsAuOZC25,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,1,0,,0,,0,realDonaldTrump,1,photo,
Don'tlikethezh!t,AmersfortVan,19,0,9,1895,FALSE,TRUE,"Baltimore, MD",,499,https://t.co/THBHmwMYuk,FALSE,FALSE,939485131693322000,12/10/2017 3:03,@realDonaldTrump You are POTUS why the fukc do you care about CNN. .. Run this country!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Karl Wieser,karlw,136,16,563,3169,FALSE,FALSE,SF Bay Area,Pacific Time (US & Canada),2195,"UX/UI/Visual Designer 
Operations Analyst
Sometime Actor/Improviser",FALSE,FALSE,939375570919612000,12/10/2017 3:03,@realDonaldTrump Because you don't support the 1st Amendment? Don't believe in the rule of law?,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Linda Kruse,akaEve_,8,0,30,170,FALSE,FALSE,"Nebraska, USA",,28,,FALSE,FALSE,937314665176207000,12/10/2017 3:03,@realDonaldTrump When Muller discovered this man's was anti-trump postings he was fired. Mueller did the right thin... https://t.co/xIjJM0XRqj,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/xIjJM0XRqj,1,realDonaldTrump,1,,
CalCal #WeWarnedThem,DyanLondon444,13192,53,13174,172773,FALSE,FALSE,,,53204,"God Country Military Constitution Family ~
Honored to be Followed by @eugenegu @adamcbest  @4evernevertrump @TomWellborn
#TheResistance",TRUE,FALSE,939634404267380000,12/10/2017 3:03,"@realDonaldTrump @daveweigel Lumpy, you're a riot. The real picture with all those empty seats has made headlines a... https://t.co/kYjcB6QXjO",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,https://t.co/kYjcB6QXjO,1,"realDonaldTrump, daveweigel",2,,
Nolebucgrl,Nolebucgrl,4263,127,3179,1125,FALSE,FALSE,"Tampa, FL",Eastern Time (US & Canada),141367,"I write Twilight fanfic and now original! Next book coming June, 2014 https://t.co/IDbr3LSLPS",FALSE,FALSE,939560154269405000,12/10/2017 3:03,@realDonaldTrump You don't know what any of those things actually are.,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
NO to Drumpf,l800mph,1121,1,3495,8948,FALSE,TRUE,I 'like' and RT often. This is NOT about politics. This IS about good VS evil.,,5928,"I resist for the future of our democracy and because an old, rich, demented, white, racist, sociopath dotard does NOT represent me. #Resist20182020",FALSE,FALSE,939485131693322000,12/10/2017 3:03,@realDonaldTrump  https://t.co/iFr1HeXmKp,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
michael cathcart,mcathcart2u,44,1,235,102,FALSE,FALSE,san diego,Pacific Time (US & Canada),2374,i'm a very manly muppet,FALSE,FALSE,939680422493073000,12/10/2017 3:03,@realDonaldTrump What about the white guy that shot up Las Vegas?  Columbine?  Sandy Hook?  The list goes on. Ameri... https://t.co/eafCW9y7f8,,,Twitterrific,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/eafCW9y7f8,1,realDonaldTrump,1,,
not a happy camper,stopu812,15,1,54,31,FALSE,TRUE,,,5461,,FALSE,FALSE,939680422493073000,12/10/2017 3:03,@realDonaldTrump Fucking shut up dummy,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
HaveNews?,realnewshurts,25,2,153,793,FALSE,TRUE,,,4064,Government & Politics News Opinion News Political News US & World News,FALSE,FALSE,939475127552618000,12/10/2017 3:03,"@realDonaldTrump Guess they weren't smart enough to realize that Pensacola is in Florida, not Alabama. Then again,... https://t.co/pj0j17CwHk",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/pj0j17CwHk,1,realDonaldTrump,1,,
Landis Myer,TennS4Ever,194,11,382,786,FALSE,FALSE,Planet Earth,,20425,"Logical Mind at Work, in a spiritual, physical, emotional, and mental body",TRUE,FALSE,939485131693322000,12/10/2017 3:03,@realDonaldTrump Oops ! Fox News Corrects Story Claiming Roy Moore Accuser 'Forged' Candidate's Signature... #fakenews,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,1,fakenews,1,,0,realDonaldTrump,1,,
Ted Roach,tr5682,37,0,77,3558,FALSE,TRUE,"Kyle, TX",,3167,,TRUE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel  https://t.co/8RfquyNdYH,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,photo,
laura hutchinson,hutch1960,35,0,133,1270,FALSE,TRUE,,,327,,TRUE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Makes so much sense,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Todd Taylor,goneskiingsv,80,1,208,1101,FALSE,FALSE,,Pacific Time (US & Canada),3135,,TRUE,FALSE,939634404267380000,12/10/2017 3:02,"@realDonaldTrump @daveweigel I think I recall you claiming Obama was a Kenyan.  Hey Pot , this is kettle - YOU ARE BLACK.",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
A Massicotte,Mass_A,203,3,296,650,FALSE,FALSE,Trois-Rivi??res,Eastern Time (US & Canada),7074,"Abitibien, j'ai v??cu, et surv??cu, le Canada : de Montr??al ?? la Baie James et de l'IIe de Vancouver aux Iles-de-la-Madeleine.J'ai pris la plupart des photos ...",TRUE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump . I hope the millions of canadians going on Holiday or for months in USA will start going elsewher... https://t.co/1qSZW15TKY,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/1qSZW15TKY,1,realDonaldTrump,1,,
Phillip Gleason,phillipg49,5,0,69,0,FALSE,TRUE,,,2179,,FALSE,FALSE,939208571253862000,12/10/2017 3:02,@realDonaldTrump @GOP @SecretaryAcosta @USDOL Keep doing what you are doing mr. President.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, GOP, SecretaryAcosta, USDOL",4,,
Hunter,hnterziggy,2295,46,738,55734,FALSE,FALSE,"Washington, DC",Eastern Time (US & Canada),65415,University of Maryland,TRUE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Yet you're also endorsing Roy Moore who is a pedophile and a sex offender for office. That's utter... https://t.co/xx0Qw43tcW,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/xx0Qw43tcW,1,realDonaldTrump,1,,
Larry Hallford,larry_hallford,8,0,101,70,FALSE,TRUE,"Salem, OR",,16,Retired,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump I agree !!,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Cali Kat,katcooney,268,3,1608,1144,FALSE,FALSE,california,,1105,"LIVE, LOVE, LAUGH",FALSE,FALSE,,12/10/2017 3:02,@realDonaldTrump https://t.co/Tnt6ebi1C9,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/Tnt6ebi1C9,1,realDonaldTrump,1,,
Shaun Cowan,Electrochicken,21,1,163,370,FALSE,TRUE,"Birmingham, England",Quito,255,Mechanical Engineer at Jaguar Land Rover,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Please die,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Ed Stensjo,ed080850,223,6,350,50984,FALSE,TRUE,"Harrisburg, PA ",,24042,,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Didn't know we had people from outer space in our country.  Thanks for the heads up.  Are they Mar... https://t.co/CxGKCePhWh,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/CxGKCePhWh,1,realDonaldTrump,1,,
paul grauber,PaulGrauber,221,0,777,5259,FALSE,TRUE,levittown pa,America/New_York,2246,"Proud veteran, there is nothing in politics that should ever convince folks to vote for a sexual preditor or pedophile. #1traitortrump #1pedophileRoyMoore",FALSE,FALSE,939485131693322000,12/10/2017 3:02,@realDonaldTrump  https://t.co/ZgLXpd23cG,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Edward R Cruz Foster,wordsofreason_1,237,2,141,10693,FALSE,TRUE,,,31251,"Ex Professor, prominent eye-in-the-sky, wanderer, seeker of knowledge, observer of the absurd, defender of The Rights of Man, and supporter of The Truth.",TRUE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel A photo taken as you were coming onto the stage confirms the abysmal attendance at your ego rally.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Homer's Momma,Omega40,500,17,59,18732,FALSE,FALSE,"Alaska, USA",America/Anchorage,53677,"77 yr.old mom of one fabulous son, one fabulous son-in-law & one Bombay kitty.",TRUE,FALSE,,12/10/2017 3:02,@realDonaldTrump I'll just leave this here: https://t.co/z3caGeqRPm,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Cyndy???TheFutureIsNow,Grace516G,179,1,1093,11952,FALSE,TRUE,VA-United States of America,Pacific Time (US & Canada),18626,Mum to 1 wonderful son & 17-yr old tabby; Card Aficionado; Makes greeting cards using Stampin'Up! & Tim Holtz products; Follows/RT not endorsements,TRUE,FALSE,939149296389251000,12/10/2017 3:02,"@realDonaldTrump Sadly, the #CompulsiveLiar-in-Chief, LIES, LIES, LIES AGAIN with more #FakeNews.

You, Sir, are ""B... https://t.co/4r75RRnKNl",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,"CompulsiveLiar, FakeNews",2,https://t.co/4r75RRnKNl,1,realDonaldTrump,1,,
Pyriel9999,Pyriel9999,26,0,72,2357,FALSE,TRUE,,,1836,,FALSE,FALSE,939480342779580000,12/10/2017 3:02,@realDonaldTrump @CNN You are such a scared little man... What does it feel like to know that's how your going to s... https://t.co/Xax6dsvWga,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/Xax6dsvWga,1,"realDonaldTrump, CNN",2,,
Erin McElderry,VoiceofRain,4,0,53,48,FALSE,TRUE,,,4,"You could write a book about me. It probably wouldn't be a good book, but at least you would have the self satisfaction of having written a book.",FALSE,FALSE,939189419386470000,12/10/2017 3:02,@realDonaldTrump Guess he missed the part where the same source reveals his DISAPPROVAL rating is at 51%. https://t.co/RRuLveyiK6,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
Ken Yun,VOJ1971,1065,7,1462,5648,FALSE,TRUE,"Arizona, USA",Pacific Time (US & Canada),9232,We wish to expose once more in a brief synthesis the principles of atheistic Communism as they are manifested chiefly in bolshevism,FALSE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel And a big FU to .@funder as well!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel, funder",3,,
April Mac,PosyPot,37,0,442,5828,FALSE,TRUE,Jupiter!,Pacific Time (US & Canada),1856,,FALSE,FALSE,939680422493073000,12/10/2017 3:02,"@realDonaldTrump All you do is promote fear and hate to trigger voters
""Yale psychologist John Bargh: 'Politicians... https://t.co/X28uzs0h91",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/X28uzs0h91,1,realDonaldTrump,1,,
Leslie Swaner,heidislilgirl,4,0,53,1473,FALSE,TRUE,,,635,,FALSE,FALSE,939189419386470000,12/10/2017 3:02,"@realDonaldTrump Uhm, nobody asked my opinion!! NOW THIS IS SOME NICE JUICY FAKE NEWS!!!!And you are such a liser!!... https://t.co/jPTV1CjEf8",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,https://t.co/jPTV1CjEf8,1,realDonaldTrump,1,,
Matt,DirtyJerseyMatt,95,6,352,1608,FALSE,TRUE,Connecticut,,1818,Blue collar dad livin' the dream @matts.what.he.said on IG @matts.what.he.said on Untappd,TRUE,FALSE,939485131693322000,12/10/2017 3:02,"@realDonaldTrump .....""Fair and Balanced"" are you on crack bruh?...",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
NO to Drumpf,l800mph,1121,1,3495,8948,FALSE,TRUE,I 'like' and RT often. This is NOT about politics. This IS about good VS evil.,,5928,"I resist for the future of our democracy and because an old, rich, demented, white, racist, sociopath dotard does NOT represent me. #Resist20182020",FALSE,FALSE,939480342779580000,12/10/2017 3:02,@realDonaldTrump @CNN  https://t.co/6Msz2iYgzh,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, CNN",2,photo,
anon,rejecttrump123,97,1,262,33114,FALSE,TRUE,United States,,20379,,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Shut up. U r targeting all people that r not white or republican. U lie every day. U sign bills to... https://t.co/oEWDSOm5Ge,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/oEWDSOm5Ge,1,realDonaldTrump,1,,
BuzzesGal,BuzzesGal,109,1,188,6326,FALSE,FALSE, MI,,297,"Mushroom hunting and Cooking ,Gardening and Fishing I also like to play Poker and Cribbage",TRUE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Very well said and thank you for calling out the politicians whom are supposed to be working for American's not Against us,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Matt Gilliland,mathug22,4,0,22,24,FALSE,TRUE,,,102,,FALSE,FALSE,939634404267380000,12/10/2017 3:02,"@realDonaldTrump @daveweigel Obama may or may not have been born outside the US, but I want to see Don T's birth ce... https://t.co/aRMDX7qAlq",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/aRMDX7qAlq,1,"realDonaldTrump, daveweigel",2,,
Sherry Manning,Sherry27731,97,1,484,2063,FALSE,TRUE,Washington DC,Pacific Time (US & Canada),5023,"Sherry Dulaney 
Bellevue Univ 12/17 Pensacola State College Escambia High School 84 George Stone Voc. Army 84, Pensacola, Jacksonville, El Paso Honolulu",FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump God  bless America.,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Rebecca Kirkpatrick,Kirkiesgirl1,198,4,160,5772,FALSE,TRUE,,,15734,A daughter a mother a wife. Someone who cares about the future of this Great Country,FALSE,FALSE,939485131693322000,12/10/2017 3:02,@realDonaldTrump Nothing better to do.,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Tom McCoy,AlwaysAmerica1,6616,13,7277,5002,FALSE,TRUE,,,6202,America First. This is our country! God bless our military and police. Peace through law and order. God speed Trump/Pence MAGA.  NRA supporter. Drain the swamp!,FALSE,FALSE,,12/10/2017 3:02,@realDonaldTrump POTUS  speech in Florida was awesome. LONG list of accomplishments in only ONE year. Amazing man. The best in all history!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,3,4,,0,,0,realDonaldTrump,1,,
Julie Gleason,julesgleason,63,0,250,7633,FALSE,TRUE,,,3198,Dance as if no one is watching...,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump @POTUS You will be impeached,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, POTUS",2,,
Jose Roldan Sr,RoldanSr1,16,0,83,351,FALSE,TRUE,"Florida, USA",,117,Retired USN,TRUE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel The POTUS is full of himself,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Deb F.,DebFraz,58,0,981,3532,FALSE,TRUE,United States ????????,,1453,"Mom! ???? Love Baseball, ?????? NFL & College Football! ????                           Political junkie! ???????? USA!",TRUE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel Ha!  Says the man that LOST popular vote by 3 million people! 3 MILLION! Barely anyon... https://t.co/lYFg4lDQlw,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/lYFg4lDQlw,1,"realDonaldTrump, daveweigel",2,,
Mitchell Wrenn,MitchellWrenn,24,0,114,0,FALSE,TRUE,"Daytona Beach, FL",,33,,FALSE,FALSE,,12/10/2017 3:02,"@realDonaldTrump @jay_crocker @MooreSenate Roy More on high school girls, the older he gets, they are the same age!",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, jay_crocker, MooreSenate",3,,
bashiir maxamud,bashka_maxamud,45,0,176,64,FALSE,TRUE,America,,52,Kamid noqo walaha dar alle iskujecel,TRUE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump Remember one day Will come justice https://t.co/zbzE78wwWY,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,realDonaldTrump,1,photo,
Beth Carter,principalb83,178,0,99,28050,FALSE,TRUE,"Washington, USA",,15509,"Into Education, History, Government & Politics, a questioner of the status quo. Tired of alternative facts and lying liars.",FALSE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel You should be fired!  You lie an average of more than 5 times a day.  If the arena was... https://t.co/mN83lGCWg8,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/mN83lGCWg8,1,"realDonaldTrump, daveweigel",2,,
Blake,Midtennstockdog,341,0,382,495,FALSE,TRUE,,,4560,,FALSE,FALSE,,12/10/2017 3:02,@realDonaldTrump you should check out Keaton Jones and send him a message of encouragement,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,realDonaldTrump,1,,
CarlaA???????????????????,techsavvy68,2057,66,2736,19299,FALSE,FALSE,Somewhere in your mind,America/Chicago,42730,"#MSwarrior,#Bipolar warrior, colon cancer survivor. Love my cat. Love gadgets. Watching the world go to hell one tweet at a time #theresistance ????????????€?????",TRUE,FALSE,939680422493073000,12/10/2017 3:02,"@realDonaldTrump You're right,who needs alien illegal criminals when we have a domestic illegal criminal for president.",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
????,emmaannpearson,9,0,29,39,FALSE,TRUE,"California, USA",,9,merry crisis and a happy new fear,FALSE,FALSE,939680422493073000,12/10/2017 3:02,"@realDonaldTrump but you've been deporting people for no reason, don't be a hypocrite",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Home & Native Land,papaplg,23,0,28,254,FALSE,FALSE,"Cochrane, Ontario, Canada",Eastern Time (US & Canada),2017,Retired Trucker. Metis Nation of Ontario member. RUSH Band #1 Fan. Love my wife and 3 kids. Save our Planet activist. A voice for our Animals. Protect our water,TRUE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel And the poll you gave yourself as a 45% approval rate! That is Fake. We did our own po... https://t.co/qRWEP08ZRu,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/qRWEP08ZRu,1,"realDonaldTrump, daveweigel",2,,
DrH,dredh08,2,0,11,94,FALSE,TRUE,United States,,405,"Military Veteran, Engineer, MBA, EdD, Educator, 5th generation American, Dad of 4 and Husband!",TRUE,FALSE,939485131693322000,12/10/2017 3:02,"@realDonaldTrump You area fraud. 
The people want the 25th. 

Your slogan 
MAGA Is a fraud. 

Should've been 
MAHA... https://t.co/bUcoNHhMXt",,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/bUcoNHhMXt,1,realDonaldTrump,1,,
tausha woods,tausha5150,110,0,321,2767,FALSE,TRUE,"Columbus, OH",Eastern Time (US & Canada),672,,FALSE,FALSE,939680422493073000,12/10/2017 3:02,@realDonaldTrump @POTUS #PutinSaysWhat?,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,PutinSaysWhat,1,,0,"realDonaldTrump, POTUS",2,,
Joseph Michael,Jmerco5,9,0,12,1869,FALSE,TRUE,,,35,,FALSE,FALSE,,12/10/2017 3:02,@realDonaldTrump Watched the Pensacola speech for the third time. I was born when Eisenhower was Pres. Never have I... https://t.co/YlHqHG45PU,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/YlHqHG45PU,1,realDonaldTrump,1,,
Mervyn Roberts,brackwater,44,1,96,4661,FALSE,TRUE,,Pacific Time (US & Canada),5953,,FALSE,FALSE,939634404267380000,12/10/2017 3:02,@realDonaldTrump @daveweigel Is this what the Washington post allows and is all about ... I wonder what else is fake about ther news,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
