name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
SHANE,shanejburke1979,37,1,3,1392,False,False,"West Hartford, CT",,124,CT,False,False,936395008139198464,2017-12-03 12:27:53,@realDonaldTrump amen,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Al,amarcinonis,58,1,123,4245,False,True,"Columbus, Ohio",,2483,Seeking first to understand before speaking. Practicing mindfulness. Living and playing in Cbus. Trying to be a better husband and friend everyday.,False,False,936941673124425728,2017-12-03 12:27:51,@realDonaldTrump You are ridiculous!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Troy Loisel,TroyLoisel,62,4,211,1496,False,True,"Chisholm, MN",Central Time (US & Canada),4042,,True,False,937279001684598784,2017-12-03 12:27:51,@realDonaldTrump Get @JamesComeyFBI back in his position! https://t.co/TI6pAVXMoD,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, JamesComeyFBI",2,photo,
Mike A,HurleyNYguy,419,0,793,4487,False,True,,,4315,#resist #TheResistance #ImpeachTrump former righty. this doesn't even have to DO with party anymore. He's HORRIBLE,False,False,937145025359761408,2017-12-03 12:27:50,@realDonaldTrump @ABC hahahahahaha witch hunt,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, ABC",2,,
Hampus Mathiesen,hampusm03,4,0,15,67,False,True,Sweden,,42,"Programmer, student, gamer.",True,False,937065834635292673,2017-12-03 12:27:50,@realDonaldTrump One Word. Ironic.,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Loni Truitt,Loni59,75,4,545,5096,False,True,,,706,,True,False,937279001684598784,2017-12-03 12:27:50,@realDonaldTrump YOU lie. And lie and lie and lie and lie and lie and lie and lie and lie and lie and lie and lie and lie and lie and lie!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Farxaan Adan,FarxaanAdan1,61,0,634,1,False,True,,,26,,False,False,936941673124425728,2017-12-03 12:27:50,@realDonaldTrump fuck you Donald Trump you come Somalia you dead,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Harvey McFuddlestein,HMcfuddlestein,543,30,765,27362,False,True,United States of America,,2948,"#TRUMP #CONSERVATIVE #DEPLORABLE, #2A Government & Politics, covfefe for all. Born and raised New Yorker.  #hillaryforprison MAGA",False,False,937141061343956992,2017-12-03 12:27:50,@realDonaldTrump @413714 The FBI is now a crooked band of weasels. Sack the Bureau and fill the void with CIA and Secret Service.,,,Twitter for iPad,realDonaldTrump,True,False,1,0,,0,,0,"realDonaldTrump, 413714",2,,
artbyronald,episcopo33060,54,1,54,1088,False,True,"Florida, USA",,992,"ARTIST, FOR AMERICA WE MUST GET RID OF TRUMP @realdonaldtrump,",True,False,937279001684598784,2017-12-03 12:27:50,"@realDonaldTrump Yes you did, you actually said it on television...I'll send you the tape you senile lying crook!",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
jackie jackson,jacksonorleans1,581,14,1999,1988,False,False,the universe,Central Time (US & Canada),5568,NOLA lady and need your mental stimulation.  Love to debate.  Don't care for 45.,False,False,,2017-12-03 12:27:49,@realDonaldTrump You want us to believe you....say this stuff under oath....,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Sarah Libby,MommainMaine,7,0,130,102,False,True,"Maine, USA",,36,Crazy liberal mom from Maine,False,False,937279001684598784,2017-12-03 12:27:48,@realDonaldTrump Protesting a little bit much?  Guilty people spend their time denying. You. Are. Guilty.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
🇺🇸,StarsStripesGal,3988,3,4047,5443,False,True,,Eastern Time (US & Canada),10235,Love God & Country.#MAGA# Great respect 4 our Military. Military family. American Woman Patriot. Love 🇺🇸 NO PORN OR FILTH OR LISTS! Breast cancer survivor x 2,False,False,937136868608626689,2017-12-03 12:27:48,@realDonaldTrump It's stunning brought tears to my eyes to see the Manger return. Thank her from all of us. Beauty... https://t.co/QFWykiAh1k,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,https://t.co/QFWykiAh1k,1,realDonaldTrump,1,,
Commander Crowe,Niniyako28,94,15,426,887,False,True,Chateau d'If ,,16445,God will give me Justice-SPYGLASS         SI.VM E.T A.V. VM-Silence is Golden,False,False,937279001684598784,2017-12-03 12:27:48,@realDonaldTrump Just sign the tax cut bill &amp; watch how fast @GOP drops you &amp; replaces Trump with @mike_pence... https://t.co/PY7dconeDO,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/PY7dconeDO,1,"realDonaldTrump, GOP, mike_pence",3,,
Katie Cello,KateCello,4338,5,5000,10730,False,False,,Pacific Time (US & Canada),14593,Psychology professor #freedomofpress #freedomofspeech #humanrights #TheResistance #RESIST,False,False,937279001684598784,2017-12-03 12:27:46,"@realDonaldTrump Yes, Yes, you did. We know the truth and it shall set us free from your regime.",,,Twitter Web Client,realDonaldTrump,True,False,1,15,,0,,0,realDonaldTrump,1,,
Esther,ghettocute64,97,0,362,2180,False,False,,,2162,,False,False,937279001684598784,2017-12-03 12:27:46,@realDonaldTrump Liar! Go to sleep!;,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
David Stone,navmanster,3,0,15,201,False,True,,,133,Proud Canadian.. who just wants everyone to get along,False,False,937279001684598784,2017-12-03 12:27:46,"@realDonaldTrump Yeah, You just admitted in an interview that you fired him for investigating you.. stop with the f... https://t.co/dqeC5cwFjc",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/dqeC5cwFjc,1,realDonaldTrump,1,,
Fritz,wolfcryromance,305,0,2422,1039,False,False,"Somewhere, some place",Pacific Time (US & Canada),17791,"Just an average asian guy who only follows the hottest actresses on US tv and the big screen. Not creepy at all, just one of those stereotypes.",False,False,937279001684598784,2017-12-03 12:27:46,@realDonaldTrump https://t.co/R3L6DrIpkB,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/R3L6DrIpkB,1,realDonaldTrump,1,,
MagB14,Maggieb0214,1351,1,4607,33758,False,True,,,36044,"I hate everything Trump. No, really, I do! #TheResistance ~ #1 Mueller fan ~ let's get this moron out of the White House before he kills us all!",False,False,937279001684598784,2017-12-03 12:24:51,@realDonaldTrump  https://t.co/hXYJNT3ACU,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Bill,Mullin_It_Over,200,4,250,1792,False,False,New York,Eastern Time (US & Canada),1720,Daddy,True,False,937142713211813889,2017-12-03 12:24:50,"@realDonaldTrump ""Hillary's emails"" is your Stairway to Heaven Donny, keep rocking you lunatic!",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
zelo zoo,ZeloZoo,5,1,62,448,False,True,,,43,,True,False,937279001684598784,2017-12-03 12:24:50,@realDonaldTrump Lock You UP,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
James Long Jr.,jimjimlong,156,2,378,4751,False,True,Clairton,Quito,2619,Loves Football,True,False,937141061343956992,2017-12-03 12:24:49,@realDonaldTrump  https://t.co/C22o3uWf4c,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,photo,
James Long Jr.,jimjimlong,156,2,378,4751,False,True,Clairton,Quito,2619,Loves Football,True,False,937141061343956992,2017-12-03 12:24:49,@realDonaldTrump  https://t.co/uoHHbju7n3,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Dan,dhwordsmith,63,2,572,14240,False,True,"VA via CT, MA, WA",,3468,"Boy, I got vision, and the rest of the world wears bifocals.",False,False,937141061343956992,2017-12-03 12:24:49,"@realDonaldTrump Just worry about yourself, Donnie. Flynn sold you out to keep his stupid son out of jail. Your stu... https://t.co/uY2uZxTVNk",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/uY2uZxTVNk,1,realDonaldTrump,1,,
Jory Lincoln,JoryLincoln,17,0,76,3748,False,True,,,223,,False,False,937142713211813889,2017-12-03 12:24:48,"@realDonaldTrump Dude,
You're screwed now. She's history ",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
James Long Jr.,jimjimlong,156,2,378,4751,False,True,Clairton,Quito,2619,Loves Football,True,False,937141061343956992,2017-12-03 12:24:48,@realDonaldTrump  https://t.co/5085IVLzlt,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Nick Miller,NickMillerUK,278,21,526,332,False,False,"London, England",London,2084,"IT Professional, web junky and all that stuff... Live in London, love travel, food, music and life! Views expressed on this twitter account are my own",True,False,937279001684598784,2017-12-03 12:24:48,@realDonaldTrump You may say what you like but at the end of the day either a court and / or the House &amp; Senate wil... https://t.co/wXEaFAFy6O,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/wXEaFAFy6O,1,realDonaldTrump,1,,
Terrance J Mainor Sr,mainor_sr,89,0,122,3084,False,True,,,5277,,True,False,937279001684598784,2017-12-03 12:24:47,@realDonaldTrump Lol! You are FAKE NEWS! And yes you did! That's why you fired him loser.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
JumpOff000,JOff000,1,0,53,157,False,True,,,249,,False,False,937141061343956992,2017-12-03 12:24:47,@realDonaldTrump  https://t.co/UTtjEQi3x2,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Michael Green,mlgreenks,15,0,46,530,False,True,,,1778,,True,False,,2017-12-03 12:24:46,@realDonaldTrump  Why Wouldn't We Kick Mueller and his Investigation out the Door!! Especially when we Find out The... https://t.co/xam8BlEAEJ,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/xam8BlEAEJ,1,realDonaldTrump,1,,
Lisa Fitzgerald,LisaFit02584586,313,7,56,46027,False,True,"Charlottesville, VA",,37022,Animal lover and rescuer. Trump hater. (Did he ever pet a dog?) Ukrainian-American #Resist #TheResistance #NotMyPresident #ImpeachTrump,False,False,937279001684598784,2017-12-03 12:24:45,@realDonaldTrump  https://t.co/oY1S8w7Sbm,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,photo,
beth harris,bethharrisLA,207,1,187,17945,False,True,Los Angeles ,,5336,,True,False,936941673124425728,2017-12-03 12:24:45,@realDonaldTrump @GOP is DONE NEXT ELECTION.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, GOP",2,,
Sarah,_FaithHope_LOVE,107,2,538,2419,False,False,New England,Eastern Time (US & Canada),970,The JOY of the Lord is my strength.,False,False,937279001684598784,2017-12-03 12:24:45,"@realDonaldTrump I believe you Mr. President.
https://t.co/K9nNPak4BH",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/K9nNPak4BH,1,realDonaldTrump,1,,
just a thought,share1thought,148,9,634,30802,False,False,Maryland USA,,29586,Retired PhD. We all benefit when everyone is successful.  re tweets are not endorsements,False,False,937279001684598784,2017-12-03 12:24:45,@realDonaldTrump No one believes you anymore.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Wendy 🇨🇦,wdilnot,108,1,115,5397,False,False,Toronto Canada,Eastern Time (US & Canada),2713,"mother of 3 beautiful girls, senior project manager in infrastructure and kick ass cancer survivor since March 1 2001. Strong advocate for Universal Healthcare",False,False,937279001684598784,2017-12-03 12:24:45,@realDonaldTrump Yep and you did. Then you proceed to go on tv and say you did so cause of the Russia thing.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
H.K. Cooper,Ha11oweenKnight,12,1,85,6,False,True,"Hellbourne, Oz",,378,"Heavy Metal Harlequin, Halloween Knight, Self Certified Mosh Star, Face Painted Punk, Drug Free Fanatic, Striped Sock Scallywag, Rock Star Writer.",False,False,937279001684598784,2017-12-03 12:24:44,"@realDonaldTrump You know you're utterly fucked if you even speak to the FBI or give testimony under oath?

Because... https://t.co/y2N8VsOEtb",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/y2N8VsOEtb,1,realDonaldTrump,1,,
Mrs. H,fromitaly4,918,0,1241,9681,False,False,"New Jersey, USA",Pacific Time (US & Canada),8115,#TheResistance #Indivisible Grew up with nonna telling stories of La Resistenza in Italy during WW2. Nonno fought alongside USA soldiers to defeat Fascism.,False,False,937279001684598784,2017-12-03 12:24:43,@realDonaldTrump can't wait for when you'll say it under oath,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Mickey Irish,micklirish,3644,28,3666,38876,False,False,Gainesville FL,Eastern Time (US & Canada),21924,"old lady, writer, retired programmer,  Ordained- Christian minister. grandma.
looking for the truth in life. love to hear from everyone, pls follow me back",False,False,937279001684598784,2017-12-03 12:24:42,@realDonaldTrump  https://t.co/vs79SCxJ27,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Lafa,lafa_buzo,920,5,2131,10567,False,True,,,12219,,False,False,937065834635292673,2017-12-03 11:46:02,@realDonaldTrump @BlueSea1964 #MAGA,,,Twitter for iPhone,realDonaldTrump,True,False,1,9,MAGA,1,,0,"realDonaldTrump, BlueSea1964",2,,
"a bitch tried it, and she",ainthavingit,120,1,305,28523,False,True,,Pacific Time (US & Canada),9104,,False,False,937142713211813889,2017-12-03 11:46:02,@realDonaldTrump  https://t.co/PynqxppqVp,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Isaac Moore,strongjalopy,780,10,873,21788,False,False,"Bronx, NY",America/Detroit,6144,"Keeping The Bronx awesome.
#UpTheBronx",True,False,937279001684598784,2017-12-03 11:46:01,@realDonaldTrump Lol #Leavenworth,,,Twitter for Android,realDonaldTrump,True,False,0,0,Leavenworth,1,,0,realDonaldTrump,1,,
KyanaBelle 🦅🌀🕊,KyanaBelle,2600,79,2837,5665,False,False,"Jeffersonville, IN",America/New_York,16545,"Blocks hate/cult45/trolls. Mom, MiMi, former LPN & GOP, Pagan. Jesus was a great teacher, #SJW & #LiberalActivist. #MeToo #BLM #Str8Ally #TheResistance #IMPEACH",True,False,937279001684598784,2017-12-03 11:46:01,"@realDonaldTrump Hmmm, should I believe @Comey or should I believe a #manBaby who has a record of telling 5.5 VERIF... https://t.co/6uakES3GWU",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,manBaby,1,https://t.co/6uakES3GWU,1,"realDonaldTrump, Comey",2,,
David M. Foody,DavidFoody,90,0,195,6638,False,True,"Waterloo, IA",Mountain Time (US & Canada),3626,Retired/Disabled,True,False,937141061343956992,2017-12-03 11:46:01,@realDonaldTrump  https://t.co/qjHsG1SGh4,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
ginrulWestmoreland,ginrullwestmore,1135,6,3010,1968,False,False,Deep South,Eastern Time (US & Canada),2613,"The strong should protect the weak.  Good or evil are the results of love or fear.  Equality, freedom, education, strength, forgiveness USMC,   #theresistance",False,False,937279001684598784,2017-12-03 11:46:00,"@realDonaldTrump Isn't it ironic that the biggest ""proven"" liar in the free world keeps accusing everyone else of l... https://t.co/qz8ulLy0Mz",,,Twitter Web Client,realDonaldTrump,True,False,1,13,,0,https://t.co/qz8ulLy0Mz,1,realDonaldTrump,1,,
Universenme Peter C,universenme,11419,499,9438,89863,False,False,Canada,Pacific Time (US & Canada),121664,"#Loveyourself, someone or something, guaranteed to make you #feelgood! I #love #Humour and #Humanity! I hate no one, #brother or #sister #Cheers!",False,False,937279001684598784,2017-12-03 11:46:00,"@realDonaldTrump Ya? Then why did you fire him? Why did you tell the Russians That ""Firing 'Nut Job' #Comey Eased P... https://t.co/ULBUBFMmkr",,,Twitter for Android,realDonaldTrump,True,False,0,1,Comey,1,https://t.co/ULBUBFMmkr,1,realDonaldTrump,1,,
MeatPopsicle,johnsonsk093,29,0,300,372,False,False,"Franklin, MA",,218,,False,False,937142713211813889,2017-12-03 11:46:00,@realDonaldTrump Waaaahhh!,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Patriot of the Constitution,timscottmorris,36,2,118,112,False,False,"Raleigh, NC",Eastern Time (US & Canada),1388,"The father of two great kids, and husband to a beautiful woman. I support the original interpretations of the Constitution; STRONG on the 1st. and 2nd.🇺🇸",True,False,,2017-12-03 11:46:00,"@realDonaldTrump Why, slam CNN, CBS? When @FoxNews won best fake news site and was polled by your most reliable pol... https://t.co/JvL5AECEZy",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/JvL5AECEZy,1,"realDonaldTrump, FoxNews",2,,
🌎Dea R.❄,Dea716,39,0,154,841,False,False,"NC, AK, CA",Eastern Time (US & Canada),615,"🌏Rabidly Moderate Environmental Scientist.  Wife, Mom, student, animal lover, political activist, job hunter🌎 If you claim it, you must prove it. 🌍",False,False,937279001684598784,2017-12-03 11:46:00,"@realDonaldTrump Why did it take seven months to say this?  Because the ""fake news"" had it right?  It's not fake ju... https://t.co/WCcR9xwthq",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/WCcR9xwthq,1,realDonaldTrump,1,,
🦄,cottoncandyDP,74,1,248,1457,False,True,,Central Time (US & Canada),1280,Rainbow hunter. #TheResistance,False,False,937279001684598784,2017-12-03 11:46:00,@realDonaldTrump https://t.co/fTg3sNOx0y   #25thAmendmentNow,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,25thAmendmentNow,1,https://t.co/fTg3sNOx0y,1,realDonaldTrump,1,,
Marius Van Der Lubbe,Vanderubble,423,19,718,2141,False,True,,,27001,"Alway punch the Nazi. If you are of a delicate nature, best not to follow me. I swear fuckin' heaps.",False,False,937136868608626689,2017-12-03 11:45:59,@realDonaldTrump No one hates you more than she does.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
John J King,JohnJKing2,76,0,67,4482,False,True,,,2834,,True,False,937142713211813889,2017-12-03 11:45:59,@realDonaldTrump There WILL be justice ! It's going to land on you !! I hope they bury you in prison till the end of time !!!! #fraud,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,fraud,1,,0,realDonaldTrump,1,,
